duration_seconds_int,comments,city,date_posted,longitude,state,duration_seconds,duration_hours,id,shape,datetime,latitude,country
120,This is something that has stayed on my mind for 30 years. I was traveling on a Sun night from Houston&#44 TX on my way back to Fort Sam H,houston/san antonia (between),2011-02-08,-98.427504,tx,120,2 minutes,47312,other,1980-06-01 21:30:00.000000,29.424757,
10,My chidren and myself were visiting my brother. When it was time to leave. We all walk towards the car together. As I&quot;m opening the doo,san antonio,2002-06-12,-98.4933333,tx,10,10 sec.,47340,other,1982-06-01 18:00:00.000000,29.4238889,us
60,I saw an object that closely resembled a star shoot across the sky extremely fast.,gainesville,2010-02-14,-97.1330556,tx,60,1 minute,47346,light,1982-06-01 22:00:00.000000,33.6258333,us
600,Sightings in Crosby in the 80&#39s,crosby,2004-01-17,-95.0619444,tx,600,<10 minutes,47355,oval,1983-06-01 20:00:00.000000,29.9116667,us
900,Red glowing object seen over small town several years ago.,trenton,2006-10-30,-96.3383333,tx,900,10 to 15 minutes,47393,oval,1985-06-01 17:30:00.000000,33.4305556,us
1200,A large round object hovered over my house very late at night&#44 with lights all around it&#44 that faded as I looked.,schertz,2002-02-22,-98.2694444,tx,1200,20min approx.,47408,oval,1986-06-01 03:00:00.000000,29.5519444,us
300,seeing an egg shape object in the daylight sky,plainview,2004-06-18,-101.7063889,tx,300,5 min.,47409,egg,1986-06-01 05:00:00.000000,34.1847222,us
300,THIS VERY TURE,port isable,2007-11-28,-97.208584,tx,300,5 minuets,47414,circle,1986-06-01 20:00:00.000000,26.073412,
180,Large cigar shaped metalic flying object,dallas (dfw airport),2007-04-27,-96.8,tx,180,3 minutes,47466,cigar,1989-06-01 20:00:00.000000,32.7833333,us
1200,Black Triangle spotted over rural Texas in late 80&#39s,enloe,2004-09-29,-95.6572222,tx,1200,20 minutes,47473,triangle,1989-06-01 23:00:00.000000,33.4327778,us
600,A bright gold glow during a silvery lightning storm,austin,2000-12-02,-97.7427778,tx,600,5-10 minutes,47530,fireball,1992-06-01 21:00:00.000000,30.2669444,us
300,Flying triangles slowly floating about a light pole. Passed right above us&#33,san juan,2013-06-02,-98.155,tx,300,~3-5 minutes,47539,triangle,1993-06-01 03:00:00.000000,26.1888889,us
14400,We saw a giant ball of light and lighting and some people like things moving around.,atlanta,2000-12-02,-94.1641667,tx,14400,4 hours,47566,other,1994-06-01 02:00:00.000000,33.1136111,us
7,Pale green bullet shaped  object  traveling west to east in full sunshine about 20 to 25 degrees above horizon.,mt. springs,2008-02-14,-97.043897,tx,7,7 seconds,47596,cigar,1995-06-01 02:00:00.000000,33.48039,
1800,Floating red light over Texas-matches other reports.,austin,2007-08-07,-97.7427778,tx,1800,30 minutes,47614,light,1995-06-01 21:00:00.000000,30.2669444,us
15,A Silver object&#44 no sound&#44 moving from North to South. It changed&#44 glowed bright white and then just seemed to vanish.,san marcos,2000-12-02,-97.9411111,tx,15,15 seconds,47646,oval,1996-06-01 17:00:00.000000,29.8830556,us
3600,Light&#39s in Triangle Fromation,el paso,2008-08-12,-106.4863889,tx,3600,1 hour,47647,disk,1996-06-01 20:00:00.000000,31.7586111,us
300,1997 Houston&#44 Tx.&#44 midnite - 1a.m.&#44 observed silent&#44 dark&#44 Chevron shaped object&#44 gliding very slowly overhead&#44 tremendous size.,houston,2009-12-12,-95.3630556,tx,300,3-5 mins,47663,chevron,1997-06-01 00:00:00.000000,29.7630556,us
780,3 objects at 30&#44000 ft traveling ssw at about600-700 mph,houston,1999-01-28,-95.3630556,tx,780,13 minutes,47687,other,1997-06-01 19:45:00.000000,29.7630556,us
20,it was night so i couldnt see all the detail on the gigantic craft.i could tell it was probably black &amp; rectangular mixed w/an oval sha,el paso,1999-11-30,-106.4863889,tx,20,maybe 20sec.,47695,other,1997-06-01 21:30:00.000000,31.7586111,us
2,Large rectangular&#44 metallic&#44 no sound&#44 no lights&#44 just above trees&#44 not moving trees&#44 Austin&#44 TX end of 1996 thru 1997,austin,2011-04-03,-97.7427778,tx,2,few seconds,47701,rectangle,1997-06-01 00:00:00.000000,30.2669444,us
1020,How did someone know when to come and get me&#44 and where to look?,corpus christi,2012-04-18,-97.3961111,tx,1020,10 20seconds,47776,other,1999-06-01 22:45:00.000000,27.8002778,us
7200,I don&#39t feel like I am in control of my life &#33&#33&#33&#33,athens,2002-07-26,-95.8552778,tx,7200,1-2 hours  ?,47803,unknown,2002-06-01 02:00:00.000000,32.2047222,us
300,Group of lights flying south in San Antonio&#44 TX.,san antonio,2002-06-12,-98.4933333,tx,300,5 min,47816,formation,2002-06-01 22:30:00.000000,29.4238889,us
1800,Four white lights moving fast dispersing blue laser lights from the object off of Interstate 30 west near Rockwall&#44 Texas.,fate,2005-06-20,-96.3811111,tx,1800,30 minutes,47861,triangle,2005-06-01 22:00:00.000000,32.9413889,us
300,triangular shaped craft; rapid flight then stationary&#44 then rotate (not turn) short rapid flight&#44 stop&#44 rotate&#44 etc.&#44 silent;,college station,2006-10-30,-96.3341667,tx,300,5 minutes,47871,triangle,2006-06-01 13:00:00.000000,30.6277778,us
1800,4 Spheres of red green and blue lights flashing and moving slowly&#44 situated in four different directions.,san angelo,2006-07-16,-100.4366667,tx,1800,+30 min,47878,sphere,2006-06-01 21:20:00.000000,31.4636111,us
600,June of 2008&#44 silver craft traveling over Bee Cave&#44 TX.,bee cave,2009-01-10,-97.9447222,tx,600,10 minutes or less,47902,disk,2008-06-01 14:00:00.000000,30.3083333,us
180,UFO following plane in Vapor trail,farmersville,2009-06-09,-96.3597222,tx,180,3 min,47919,other,2009-06-01 20:13:00.000000,33.1633333,us
600,Saw 4-5 bright lights in sky zigzagging up/down and side to side in an extremely fast manner in San Antonio&#44 TX at approx 12:45 am,san antonio,2009-06-09,-98.4933333,tx,600,10 min,47924,light,2009-06-01 23:00:00.000000,29.4238889,us
120,Triangle?,san marcos,2009-06-09,-97.9411111,tx,120,2 min.,47925,triangle,2009-06-01 23:30:00.000000,29.8830556,us
1200,UFO seen in highland village 500 ft. over lake lewisville lights were on then turned off.,highland village,2011-10-10,-97.0463889,tx,1200,20 minutes,47947,other,2011-06-01 04:00:00.000000,33.0916667,us
30,super bright white light,paint rock,2011-06-12,-99.9197222,tx,30,30 seconds,47949,unknown,2011-06-01 05:15:00.000000,31.5083333,us
600,V-shaped light in sky,katy,2012-06-05,-95.8241667,tx,600,10+ minutes,47965,other,2012-06-01 20:30:00.000000,29.7855556,us
1200,70 to 115 Red-Orange balls of light traveling in a line across the skies over San Antonio&#44 TX,san antonio,2012-07-04,-98.4933333,tx,1200,15-20 minutes,47973,fireball,2012-06-01 22:30:00.000000,29.4238889,us
1800,100 star-like objects gliding through sky like a flock of birds.  Later stopped high in sky and took on constellation-like formation.,lakeway,2013-06-02,-97.9913889,tx,1800,20-30 minutes,47993,sphere,2013-06-01 21:40:00.000000,30.3677778,us
900,Large cluster of ufo&#39s over Austin.,austin,2013-06-02,-97.7427778,tx,900,15 minutes,47994,light,2013-06-01 21:45:00.000000,30.2669444,us
600,Port Isabel Tx &#3989 Surreal close encounter with hovering disc.,port isabel,2009-08-05,-97.2083333,tx,600,10mins,48024,disk,1989-06-12 17:00:00.000000,26.0730556,us
3,I awoke to find a Grey crawling on my bed.,houston,2014-01-24,-95.3630556,tx,3,3 seconds,48025,other,1989-06-12 22:30:00.000000,29.7630556,us
10,FLYING OBJECTS OVER HOUSTON&#44 TX JUNE 12&#44 2000 AROUND 11:30 -12:00,houston,2000-06-21,-95.3630556,tx,10,approx 10sec,48063,teardrop,2000-06-12 11:45:00.000000,29.7630556,us
180,Fighter jet and UFO over North Houston,houston,2000-08-19,-95.3630556,tx,180,3 minutes,48065,disk,2000-06-12 19:00:00.000000,29.7630556,us
3,Large fireball moving from N-NE to S-SE over the Dallas/Fort Worth Metroplex,hurst,2000-06-21,-97.1702778,tx,3,3 seconds,48066,fireball,2000-06-12 23:26:00.000000,32.8233333,us
2,Amber Light Vanishing,azle,2001-08-05,-97.5455556,tx,2,2 seconds,48068,light,2001-06-12 03:00:00.000000,32.8950000,us
480,Sighting of a formation of cigar shaped U.F.O.s,midland,2006-05-15,-102.0775,tx,480,8 minutes,48076,formation,2002-06-12 20:30:00.000000,31.9972222,us
300,TRIANGLE OBJECT OVER CORINTH TX.,corinth/lewisville,2007-04-27,-96.971398,tx,300,5min,48103,triangle,2006-06-12 08:00:00.000000,33.109472,
7200,Bright star moving around all over the place.  Changed from bright to dim over and over (pulsating or light revolving).,flint,2008-07-05,-95.3483333,tx,7200,over a few hours,48114,changing,2008-06-12 00:30:00.000000,32.2038889,us
1.5,orange glow seen in NE sky,lewisville,2008-07-05,-96.9938889,tx,1.5,1.5 sec,48123,oval,2008-06-12 12:40:00.000000,33.0461111,us
240,6 flying cigar shape ufo&#39s out side of El Paso&#44TX,el paso,2008-07-05,-106.4863889,tx,240,4 minutes,48125,cigar,2008-06-12 19:00:00.000000,31.7586111,us
7200,Very bright and then colored lights would ripple through middle and around quickly.  ((NUFORC Note:  Twinkling star??  PD)),flint,2008-07-05,-95.3483333,tx,7200,around 2 hours,48127,changing,2008-06-12 22:40:00.000000,32.2038889,us
5,Diamond-shaped cluster of nonblinking white lights&#44 objects indistinct&#44 low altitude as planes ahd been flying overhead for an hour&#44 si,temple,1999-01-28,-97.3425,tx,5,4-5 sec,48210,diamond,1996-06-13 22:45:00.000000,31.0980556,us
3600,WHILE AT A CAMP IN THE HILL COUNTRY WITH 85 STUDENTS FROM LAREDO A LIGHT THE SKY APPEARED TWICE IN DIFFERENT NIGHTS WITH WITNESSES AND,medina,1999-07-14,-99.2461111,tx,3600,1 hour,48218,light,1999-06-13 11:30:00.000000,29.7963889,us
10,Buick seen in Austin&#44 TX&#44 with NUFORC sign on its side door.  Thank you&#33  Peter Davenport,austin,2002-06-13,-97.7427778,tx,10,10 sec. ??,48239,other,2002-06-13 11:00:00.000000,30.2669444,us
300,Strange red glow in the sky,sugar land,2003-06-18,-95.6347222,tx,300,5 minutes,48251,other,2003-06-13 10:00:00.000000,29.6194444,us
300,It was one solid light.,midland,2004-06-18,-102.0775,tx,300,1-5 min,48275,light,2004-06-13 23:14:00.000000,31.9972222,us
300,oval slow moving craft,bertram,2005-06-20,-98.0552778,tx,300,5 mins.,48283,oval,2005-06-13 21:45:00.000000,30.7436111,us
6,green and red strip from west to east very bright fading out into eastern sky,marshall,2007-08-07,-94.3672222,tx,6,4-6 seconds,48293,teardrop,2007-06-13 21:30:00.000000,32.5447222,us
2700,Large white light spotted over Texas panhandle.,canyon,2007-08-07,-101.9183333,tx,2700,45 minutes,48297,light,2007-06-13 23:15:00.000000,34.9802778,us
35,Traveling east on I20  below clouds blueish/white moving fast &#44then changing color on the edge orange &#8211; red then disappear,marshall (near),2007-08-07,-94.3672222,tx,35,35 seconds,48298,teardrop,2007-06-13 23:35:00.000000,32.5447222,us
300,Large red circle flies West Direction to Home,nacogdoches,2008-10-31,-94.6552778,tx,300,5 minutes,48300,circle,2008-06-13 01:30:00.000000,31.6033333,us
1200,Triangular craft observed in South Central Texas,lexington,2010-06-23,-97.0113889,tx,1200,20 minutes,48325,triangle,2010-06-13 19:30:00.000000,30.4188889,us
300,The enormous craft over lubbock texas.,lubbock,2011-07-17,-101.8547222,tx,300,5 min,48331,oval,2011-06-13 00:00:00.000000,33.5777778,us
240,Cross shaped object moving across the clear North Texas sky at 21:45.,carrollton,2008-03-31,-96.89,tx,240,4 minutes,48388,cross,1988-06-14 21:45:00.000000,32.9536111,us
20,Trianglular lighted object sighted over Austin Texas 6-14-97 at 11:20 pm.Seen from the intersection of Hwy. 71 and Hwy. 620&#44 near Bee C,austin,1999-01-28,-97.7427778,tx,20,15-20 secs,48402,triangle,1997-06-14 23:20:00.000000,30.2669444,us
120,bright light moving slow.,port aransas,1999-07-05,-97.0608333,tx,120,2 min.,48408,light,1999-06-14 21:30:00.000000,27.8336111,us
60,A spotting of bright and unusual flashes from the sky.,dallas,2001-08-05,-96.8,tx,60,1 minute,48419,flash,2001-06-14 01:28:00.000000,32.7833333,us
10800,Bright light turned off and turned back on.  Very bright&#44 then dimmed to orange colored.,waxahachie,2007-08-07,-96.8480556,tx,10800,3 hours,48465,light,2007-06-14 20:00:00.000000,32.3863889,us
2,Three different single-color lights&#44 red&#44 green&#44 and blue&#44 each flashed once in the pattern of an opening Japanese-style fan.,waco,2008-07-05,-97.1463889,tx,2,seconds,48475,other,2008-06-14 00:24:00.000000,31.5491667,us
240,triangle craft with lights,new braunfels,2008-07-05,-98.1241667,tx,240,3-4minutes,48484,triangle,2008-06-14 11:00:00.000000,29.7027778,us
120,Bright Orange Light seen over Galveston Bay,kemah,2008-07-05,-95.0202778,tx,120,2 minutes,48488,unknown,2008-06-14 21:00:00.000000,29.5425000,us
30,a diamond shaped caft with a halo and long tail it was ice blue.,winnsboro,2011-06-20,-95.29,tx,30,30 seconds,48525,other,2011-06-14 00:00:00.000000,32.9572222,us
1200,25 or more orange &#44glowing orbs that seem to be floating in the sky&#44 in north east Texas.,mount pleasant,2012-07-04,-94.9680556,tx,1200,15 -20 minutes,48555,sphere,2012-06-14 22:00:00.000000,33.1566667,us
10,Dull silver disk flying west at incredible speed making no sound above swimmers in pool.,borger,2008-02-14,-101.3969444,tx,10,8-10 seconds,48584,disk,1948-06-15 16:00:00.000000,35.6677778,us
720,Radar site-200mi range @Ellington AFB-Radar op observed an unidentified object  coming in from NW at a high rate of speed-Abt 8 of us w,ellington afb,2006-02-14,-95.176952,tx,720,12 min.,48597,disk,1954-06-15 16:30:00.000000,29.6007,
2700,Observed disk while driving. We stopped&#44 got out and stood watching disk as it stopped directly over us. No sound or other disturbance.,houston,1999-01-28,-95.3630556,tx,2700,45 mins,48615,disk,1958-06-15 20:00:00.000000,29.7630556,us
1200,bright light doing manuvers then chased by jets,richardson,2001-11-20,-96.7294444,tx,1200,20 min,48626,light,1961-06-15 15:00:00.000000,32.9480556,us
30,Three rapidly moving high lights joined a larger light which then winked out.,marble falls,2004-04-27,-98.2725,tx,30,30 seconds,48645,light,1964-06-15 22:00:00.000000,30.5780556,us
300,night sky blinking red and blue lights,mesquite,2003-02-25,-96.5988889,tx,300,3 - 5 minutes,48651,oval,1965-06-15 20:00:00.000000,32.7666667,us
7200,In support of sightings 7/15/66 &amp; 6/15/68 in Galveston &amp; Pasadena Texas,baytown,2006-02-14,-94.9772222,tx,7200,2 +hours,48692,cigar,1968-06-15 17:00:00.000000,29.7352778,us
1200,Disk with lighted windows hovers near apartment complex as we stood in parking lot and watched.,oak cliff,2013-12-02,-96.8108333,tx,1200,20 minutes,48695,disk,1968-06-15 17:00:00.000000,32.7391667,us
2700,Hovering disk with oval portholes in daylight hrs for a long time,oak cliff,2011-01-05,-96.8108333,tx,2700,45 minutes +,48696,disk,1968-06-15 17:00:00.000000,32.7391667,us
120,Cigar shaped UFO with it&#39s tailend on fire,pasadena,2002-02-22,-95.2088889,tx,120,2 min,48697,cigar,1968-06-15 17:00:00.000000,29.6908333,us
60,the lights of the first craft turned back on and 2 more identically lighted aircraft zipped in on both sides of the lead aircraft ...&#44,bryan,2005-07-05,-96.3697222,tx,60,1 min,48708,triangle,1969-06-15 20:00:00.000000,30.6741667,us
900,Saucer very low to ground,houston,2001-04-28,-95.3630556,tx,900,15 minutes,48711,disk,1970-06-15 03:00:00.000000,29.7630556,us
180,UFO sighting over open pit uranium mine.,karnes county,1999-06-23,-97.87216,tx,180,3 minutes,48725,circle,1971-06-15 23:10:00.000000,28.908909,
10,06/15/1973+/- lubbock lights formation&#44 Weslaco Texas&#44 10 +/- seconds&#44 white light,weslaco,2011-10-10,-97.9905556,tx,10,10 seconds,48747,formation,1973-06-15 23:00:00.000000,26.1591667,us
15,A &#39dancing&#39 star,midland,2003-09-24,-102.0775,tx,15,15 seconds,48787,light,1976-06-15 02:00:00.000000,31.9972222,us
2700,In the summer of 1975 or 76 I had just gotten off work around 2:00 am. Went home and got into bed with my wife. I was lying there liste,odessa,2002-02-22,-102.3672222,tx,2700,45 min,48788,disk,1976-06-15 02:00:00.000000,31.8455556,us
300,Saw light travelling across skyI saw a white light at very high altitude travelling across the sky.I thought it was a satellite unt,el paso,1998-03-07,-106.4863889,tx,300,5 min,48876,light,1980-06-15 22:00:00.000000,31.7586111,us
5,Recalled ufo sighting.,san elizario,2003-07-23,-106.2722222,tx,5,5 sec,48901,disk,1982-06-15 19:00:00.000000,31.5850000,us
60,300-400 foot boomerang-shaped object moving at 200 mph ?&#44 one-half mile distant at about 2&#44000 ft altitude.  Clear skies&#44 daytime.,borger,2010-02-14,-101.3969444,tx,60,1 minute,48910,other,1983-06-15 17:30:00.000000,35.6677778,us
600,V shaped craft large lights silent huge and took ten minutes to pass covered sky.,amarillo,2013-08-30,-101.8308333,tx,600,10 minute,48912,triangle,1983-06-15 19:00:00.000000,35.2219444,us
60,Slow moving metallic saucer during firing excercises circa 85,el paso,2005-12-16,-106.4863889,tx,60,1 minute,48935,disk,1985-06-15 12:00:00.000000,31.7586111,us
1800,Triangles over the Golf Course,el paso,2013-07-14,-106.4863889,tx,1800,30 minutes,48979,triangle,1990-06-15 20:00:00.000000,31.7586111,us
600,I stopped and got out of my truck to look at it and only seconds later the light on the bottom of the UFO&#44 was turned off. y truck,quinlan,2006-02-14,-96.1352778,tx,600,10 min.,48991,cigar,1992-06-15 01:00:00.000000,32.9102778,us
